,wavenumber,experimental,CO2 v2a phase I,CO2 v2b phase I,CO2 gas,linear baseline,residue,CO2 gas experimental
1804,2339.33,2.08433,0.0,0.0,0.0,-68.1932,70.2775,0.919802
1805,2340.29,2.22962,0.0,0.0,0.0,-68.2336,70.4632,0.945757
1806,2341.26,2.40616,0.0,0.0,0.0,-68.274,70.6801,0.964425
1807,2342.22,2.58333,0.0,0.0,0.0,-68.3144,70.8977,0.96807
1808,2343.19,2.77565,0.0,0.0,0.0,-68.3548,71.1304,0.959326
1809,2344.15,2.96022,0.0,0.0,0.0,-68.3952,71.3554,0.931146
1810,2345.11,3.17961,0.0,0.0,0.0,-68.4355,71.6152,0.892298
1811,2346.08,3.40005,0.0,0.0,0.0,-68.476,71.876,0.819805
1812,2347.04,3.66142,0.0,0.0,0.0,-68.5163,72.1778,0.727342
1813,2348.01,3.90647,0.0,0.0,0.0,-68.5567,72.4632,0.601685
1814,2348.97,4.12205,0.0,0.0,0.0,-68.5971,72.7192,0.538326
1815,2349.94,4.3522,0.0,0.0,0.0,-68.6375,72.9897,0.621305
1816,2350.9,4.63486,0.0,0.0,0.0,-68.6779,73.3128,0.728629
1817,2351.86,4.95842,0.0,0.0,0.0,-68.7183,73.6767,0.830057
1818,2352.83,5.30877,0.0,0.0,0.0,-68.7587,74.0675,0.922364
1819,2353.79,5.6501,0.0,0.0,0.0,-68.7991,74.4492,0.994552
1820,2354.76,6.0464,0.0,0.0,0.0,-68.8395,74.8859,1.0497
1821,2355.72,6.45411,0.0,0.0,0.0,-68.8799,75.334,1.13117
1822,2356.69,6.90193,0.0,0.0,0.0,-68.9203,75.8222,1.20164
1823,2357.65,7.38051,0.0,0.0,0.0,-68.9607,76.3412,1.2427
1824,2358.61,7.96752,0.0,0.0,0.0,-69.001,76.9686,1.25211
1825,2359.58,8.65216,0.0,0.0,0.0,-69.0414,77.6936,1.28283
1826,2360.54,9.4548,0.0,0.0,0.0,-69.0819,78.5367,1.28564
1827,2361.51,10.4349,0.0,0.0,0.0,-69.1222,79.5571,1.26646
1828,2362.47,11.5843,0.0,0.0,0.0,-69.1626,80.747,1.2521
1829,2363.44,12.931,0.0,0.0,0.0,-69.203,82.134,1.23705
1830,2364.4,14.4131,0.0,0.0,0.0,-69.2434,83.6565,1.19805
1831,2365.36,15.9266,0.0,0.0,0.0,-69.2838,85.2104,1.16019
1832,2366.33,17.3547,0.0,0.0,0.0,-69.3242,86.6789,1.10753
1833,2367.29,18.4717,0.0,0.0,0.0,-69.3646,87.8363,1.05326
1834,2368.26,19.2103,0.0,0.0,0.0,-69.405,88.6153,0.994889
1835,2369.22,19.4411,0.0,0.0,0.0,-69.4454,88.8864,0.931974
1836,2370.19,19.1959,0.0,0.0,0.0,-69.4858,88.6817,0.866191
1837,2371.15,18.5154,0.0,0.0,0.0,-69.5262,88.0416,0.800515
1838,2372.11,17.5648,0.0,0.0,0.0,-69.5666,87.1313,0.733623
1839,2373.08,16.4834,0.0,0.0,0.0,-69.6069,86.0903,0.667365
1840,2374.04,15.3192,0.0,0.0,0.0,-69.6473,84.9665,0.602683
1841,2375.01,14.1902,0.0,0.0,0.0,-69.6877,83.878,0.540623
1842,2375.97,13.0882,0.0,0.0,0.0,-69.7281,82.8163,0.481111
1843,2376.93,12.0889,0.0,0.0,0.0,-69.7685,81.8574,0.424566
1844,2377.9,11.1567,0.0,0.0,0.0,-69.8089,80.9656,0.371486
1845,2378.86,10.304,0.0,0.0,0.0,-69.8493,80.1533,0.321591
1846,2379.83,9.57118,0.0,0.0,0.0,-69.8897,79.4609,0.274819
1847,2380.79,8.89693,0.0,0.0,0.0,-69.9301,78.827,0.230975
1848,2381.76,8.31889,0.0,0.0,0.0,-69.9705,78.2894,0.190679
1849,2382.72,7.7821,0.0,0.0,0.0,-70.0109,77.793,0.154263
1850,2383.68,7.31488,0.0,0.0,0.0,-70.0513,77.3661,0.123295
1851,2384.65,6.8922,0.0,0.0,0.0,-70.0917,76.9839,0.0982048
1852,2385.61,6.5132,0.0,0.0,0.0,-70.1321,76.6453,0.079484
1853,2386.58,6.1798,0.0,0.0,0.0,-70.1724,76.3522,0.0659273
1854,2387.54,5.8609,0.0,0.0,0.0,-70.2128,76.0737,0.0568652
1855,2388.51,5.59542,0.0,0.0,0.0,-70.2532,75.8487,0.0509631
1856,2389.47,5.35583,0.0,0.0,0.0,-70.2936,75.6495,0.0476283
1857,2390.43,5.13903,0.0,0.0,0.0,-70.334,75.473,0.0457241
1858,2391.4,4.95913,0.0,0.0,0.0,-70.3744,75.3335,0.0448149
1859,2392.36,4.78384,0.0,0.0,0.0,-70.4148,75.1986,0.0440683
1860,2393.33,4.663,0.0,0.0,0.0,-70.4552,75.1182,0.0437879
1861,2394.29,4.53285,0.0,0.0,0.0,-70.4956,75.0284,0.0436767
1862,2395.26,4.44896,0.0,0.0,0.0,-70.536,74.985,0.0438033
1863,2396.22,4.34989,0.0,0.0,0.0,-70.5764,74.9263,0.0436851
1864,2397.18,4.28076,0.0,0.0,0.0,-70.6168,74.8975,0.0437279
1865,2398.15,4.23412,0.0,0.0,0.0,-70.6571,74.8913,0.0435905
1866,2399.11,4.18614,0.0,0.0,0.0,-70.6976,74.8837,0.043638
1867,2400.08,4.14783,0.0,0.0,0.0,-70.7379,74.8858,0.043635
1868,2401.04,4.10347,0.0,0.0,0.0,-70.7783,74.8818,0.0438261
1869,2402.01,4.08926,0.0,0.0,0.0,-70.8187,74.908,0.0437914
1870,2402.97,4.06186,0.0,0.0,0.0,-70.8591,74.921,0.0438183
1871,2403.93,4.03066,0.0,0.0,0.0,-70.8995,74.9302,0.0436975
1872,2404.9,4.02083,0.0,0.0,0.0,-70.9399,74.9607,0.0437676
1873,2405.86,3.99148,0.0,0.0,0.0,-70.9803,74.9718,0.0436787
1874,2406.83,3.99478,0.0,0.0,0.0,-71.0207,75.0155,0.0438232
1875,2407.79,3.97016,0.0,0.0,0.0,-71.0611,75.0312,0.0437502
1876,2408.76,3.95889,0.0,0.0,0.0,-71.1015,75.0603,0.0437599
1877,2409.72,3.94141,0.0,0.0,0.0,-71.1419,75.0833,0.0436936
1878,2410.68,3.93444,0.0,0.0,0.0,-71.1823,75.1167,0.0437909
1879,2411.65,3.92314,0.0,0.0,0.0,-71.2226,75.1458,0.0436857
1880,2412.61,3.91123,0.0,0.0,0.0,-71.2631,75.1743,0.0438
1881,2413.58,3.89319,0.0,0.0,0.0,-71.3035,75.1966,0.0438035
1882,2414.54,3.86125,0.0,0.0,0.0,-71.3438,75.2051,0.0439218
1883,2415.51,3.83632,0.0,0.0,0.0,-71.3842,75.2205,0.0439188
1884,2416.47,3.80506,0.0,0.0,0.0,-71.4246,75.2297,0.0439477
1885,2417.43,3.78017,0.0,0.0,0.0,-71.465,75.2452,0.0437675
1886,2418.4,3.76249,0.0,0.0,0.0,-71.5054,75.2679,0.0438104
1887,2419.36,3.71991,0.0,0.0,0.0,-71.5458,75.2657,0.0437149
1888,2420.33,3.68664,0.0,0.0,0.0,-71.5862,75.2728,0.0437192
1889,2421.29,3.63904,0.0,0.0,0.0,-71.6266,75.2656,0.0436731
1890,2422.26,3.60972,0.0,0.0,0.0,-71.667,75.2767,0.0438387
1891,2423.22,3.56065,0.0,0.0,0.0,-71.7073,75.268,0.0437972
1892,2424.18,3.51664,0.0,0.0,0.0,-71.7478,75.2644,0.043764
1893,2425.15,3.47947,0.0,0.0,0.0,-71.7882,75.2676,0.0438717
1894,2426.11,3.44499,0.0,0.0,0.0,-71.8285,75.2735,0.0440849
1895,2427.08,3.39785,0.0,0.0,0.0,-71.869,75.2668,0.0439157
1896,2428.04,3.33378,0.0,0.0,0.0,-71.9093,75.2431,0.0439279
1897,2429.01,3.28168,0.0,0.0,0.0,-71.9497,75.2314,0.0438535
1898,2429.97,3.23497,0.0,0.0,0.0,-71.9901,75.2251,0.0439024
1899,2430.93,3.18674,0.0,0.0,0.0,-72.0305,75.2173,0.0438053
1900,2431.9,3.14553,0.0,0.0,0.0,-72.0709,75.2164,0.043964
1901,2432.86,3.08933,0.0,0.0,0.0,-72.1113,75.2006,0.0439342
1902,2433.83,3.04319,0.0,0.0,0.0,-72.1517,75.1949,0.0439407
1903,2434.79,2.99256,0.0,0.0,0.0,-72.1921,75.1847,0.0438541
1904,2435.76,2.94182,0.0,0.0,0.0,-72.2325,75.1743,0.0438766
1905,2436.72,2.88085,0.0,0.0,0.0,-72.2729,75.1537,0.0438073
1906,2437.68,2.83221,0.0,0.0,0.0,-72.3133,75.1455,0.0439403
1907,2438.65,2.77829,0.0,0.0,0.0,-72.3537,75.1319,0.0439045
1908,2439.61,2.71802,0.0,0.0,0.0,-72.394,75.1121,0.0440504
1909,2440.58,2.65679,0.0,0.0,0.0,-72.4344,75.0912,0.0439497
1910,2441.54,2.60694,0.0,0.0,0.0,-72.4748,75.0818,0.0439626
1911,2442.51,2.54724,0.0,0.0,0.0,-72.5152,75.0625,0.0439455
1912,2443.47,2.49563,0.0,0.0,0.0,-72.5556,75.0512,0.0440059
1913,2444.43,2.44679,0.0,0.0,0.0,-72.596,75.0428,0.0439176
1914,2445.4,2.39917,0.0,0.0,0.0,-72.6364,75.0356,0.0439101
1915,2446.36,2.3455,0.0,0.0,0.0,-72.6768,75.0223,0.0438924
1916,2447.33,2.29228,0.0,0.0,0.0,-72.7172,75.0094,0.0440712
1917,2448.29,2.2431,0.0,0.0,0.0,-72.7576,75.0007,0.0439931
1918,2449.26,2.19065,0.0,0.0,0.0,-72.798,74.9886,0.0440165
1919,2450.22,2.13172,0.0,0.0,0.0,-72.8384,74.9701,0.043886
1920,2451.18,2.08415,0.0,0.0,0.0,-72.8788,74.9629,0.0439284
1921,2452.15,2.03264,0.0,0.0,0.0,-72.9192,74.9518,0.0438771
1922,2453.11,2.00168,0.0,0.0,0.0,-72.9595,74.9612,0.04391
1923,2454.08,1.95338,0.0,0.0,0.0,-72.9999,74.9533,0.0438445
1924,2455.04,1.92066,0.0,0.0,0.0,-73.0403,74.961,0.0439674
1925,2456.01,1.86808,0.0,0.0,0.0,-73.0807,74.9488,0.0440056
1926,2456.97,1.82548,0.0,0.0,0.0,-73.1211,74.9466,0.0440807
1927,2457.93,1.78785,0.0,0.0,0.0,-73.1615,74.9493,0.0439843
1928,2458.9,1.75053,0.0,0.0,0.0,-73.2019,74.9524,0.0440597
1929,2459.86,1.7201,0.0,0.0,0.0,-73.2423,74.9624,0.0439345
1930,2460.83,1.68861,0.0,0.0,0.0,-73.2827,74.9713,0.043994
1931,2461.79,1.65101,0.0,0.0,0.0,-73.3231,74.9741,0.0440473
1932,2462.76,1.61983,0.0,0.0,0.0,-73.3635,74.9833,0.0439703
1933,2463.72,1.5857,0.0,0.0,0.0,-73.4039,74.9896,0.0437485
1934,2464.68,1.55967,0.0,0.0,0.0,-73.4442,75.0039,0.0438297
1935,2465.65,1.5389,0.0,0.0,0.0,-73.4847,75.0236,0.0438342
1936,2466.61,1.53293,0.0,0.0,0.0,-73.525,75.058,0.043871
1937,2467.58,1.51304,0.0,0.0,0.0,-73.5654,75.0785,0.0437651
1938,2468.54,1.49413,0.0,0.0,0.0,-73.6059,75.1,0.0438149
1939,2469.51,1.48184,0.0,0.0,0.0,-73.6462,75.1281,0.0437646
1940,2470.47,1.47358,0.0,0.0,0.0,-73.6866,75.1602,0.0437953
1941,2471.43,1.45917,0.0,0.0,0.0,-73.727,75.1862,0.0437148
1942,2472.4,1.4513,0.0,0.0,0.0,-73.7674,75.2187,0.0438186
1943,2473.36,1.45144,0.0,0.0,0.0,-73.8078,75.2592,0.0439123
1944,2474.33,1.45122,0.0,0.0,0.0,-73.8482,75.2994,0.0440506
1945,2475.29,1.44356,0.0,0.0,0.0,-73.8886,75.3321,0.0439441
1946,2476.26,1.44421,0.0,0.0,0.0,-73.929,75.3732,0.0439573
1947,2477.22,1.4431,0.0,0.0,0.0,-73.9694,75.4125,0.0439371
1948,2478.18,1.44355,0.0,0.0,0.0,-74.0097,75.4533,0.0439999
1949,2479.15,1.43576,0.0,0.0,0.0,-74.0501,75.4859,0.0438891
1950,2480.11,1.43173,0.0,0.0,0.0,-74.0906,75.5223,0.0439112
1951,2481.08,1.43321,0.0,0.0,0.0,-74.1309,75.5641,0.04387
1952,2482.04,1.43666,0.0,0.0,0.0,-74.1713,75.608,0.043992
1953,2483.01,1.43496,0.0,0.0,0.0,-74.2117,75.6467,0.0439187
1954,2483.97,1.44316,0.0,0.0,0.0,-74.2521,75.6953,0.0439131
1955,2484.93,1.4442,0.0,0.0,0.0,-74.2925,75.7367,0.0437547
1956,2485.9,1.44635,0.0,0.0,0.0,-74.3329,75.7792,0.0437891
1957,2486.86,1.44469,0.0,0.0,0.0,-74.3733,75.818,0.0437946
1958,2487.83,1.45002,0.0,0.0,0.0,-74.4137,75.8637,0.0438099
1959,2488.79,1.45371,0.0,0.0,0.0,-74.4541,75.9078,0.0438043
1960,2489.76,1.45356,0.0,0.0,0.0,-74.4945,75.948,0.0438735
1961,2490.72,1.45856,0.0,0.0,0.0,-74.5349,75.9934,0.0437612
1962,2491.68,1.47066,0.0,0.0,0.0,-74.5753,76.0459,0.0438027
1963,2492.65,1.47324,0.0,0.0,0.0,-74.6156,76.0889,0.0437349
1964,2493.61,1.4806,0.0,0.0,0.0,-74.6561,76.1367,0.0437903
1965,2494.58,1.48418,0.0,0.0,0.0,-74.6964,76.1806,0.0437652
1966,2495.54,1.4929,0.0,0.0,0.0,-74.7368,76.2297,0.0439153
1967,2496.51,1.48874,0.0,0.0,0.0,-74.7772,76.2659,0.0439634
1968,2497.47,1.48557,0.0,0.0,0.0,-74.8176,76.3032,0.0439507
1969,2498.43,1.49139,0.0,0.0,0.0,-74.858,76.3494,0.0438185
1970,2499.4,1.49758,0.0,0.0,0.0,-74.8984,76.396,0.04384
1971,2500.36,1.50949,0.0,0.0,0.0,-74.9388,76.4483,0.043715
1972,2501.33,1.51601,0.0,0.0,0.0,-74.9792,76.4952,0.0436838
1973,2502.29,1.50938,0.0,0.0,0.0,-75.0196,76.529,0.0436838
1974,2503.26,1.50823,0.0,0.0,0.0,-75.06,76.5682,0.0437636
1975,2504.22,1.50787,0.0,0.0,0.0,-75.1003,76.6082,0.0437376
1976,2505.18,1.51572,0.0,0.0,0.0,-75.1408,76.6565,0.0439443
1977,2506.15,1.51366,0.0,0.0,0.0,-75.1811,76.6948,0.0440085
1978,2507.11,1.52486,0.0,0.0,0.0,-75.2215,76.7464,0.0440763
1979,2508.08,1.52994,0.0,0.0,0.0,-75.2619,76.7919,0.0440258
1980,2509.04,1.53624,0.0,0.0,0.0,-75.3023,76.8386,0.044018
1981,2510.01,1.53155,0.0,0.0,0.0,-75.3427,76.8743,0.043784
1982,2510.97,1.53355,0.0,0.0,0.0,-75.3831,76.9166,0.0438
1983,2511.93,1.54234,0.0,0.0,0.0,-75.4235,76.9659,0.0437089
1984,2512.9,1.53903,0.0,0.0,0.0,-75.4639,77.0029,0.043768
1985,2513.86,1.53003,0.0,0.0,0.0,-75.5043,77.0343,0.0438031
1986,2514.83,1.53458,0.0,0.0,0.0,-75.5447,77.0793,0.0439399
1987,2515.79,1.54056,0.0,0.0,0.0,-75.5851,77.1256,0.0438028
1988,2516.76,1.54084,0.0,0.0,0.0,-75.6255,77.1663,0.0438435
1989,2517.72,1.54186,0.0,0.0,0.0,-75.6658,77.2077,0.0438592
1990,2518.68,1.5558,0.0,0.0,0.0,-75.7063,77.2621,0.0438691
1991,2519.65,1.55859,0.0,0.0,0.0,-75.7466,77.3052,0.0436237
1992,2520.61,1.55998,0.0,0.0,0.0,-75.787,77.347,0.0434888
1993,2521.58,1.5543,0.0,0.0,0.0,-75.8274,77.3817,0.043524
1994,2522.54,1.55425,0.0,0.0,0.0,-75.8678,77.4221,0.043745
1995,2523.51,1.55385,0.0,0.0,0.0,-75.9082,77.4621,0.0436846
1996,2524.47,1.55982,0.0,0.0,0.0,-75.9486,77.5084,0.0437455
1997,2525.43,1.56925,0.0,0.0,0.0,-75.989,77.5583,0.0437156
1998,2526.4,1.57137,0.0,0.0,0.0,-76.0294,77.6008,0.0437645
1999,2527.36,1.57443,0.0,0.0,0.0,-76.0698,77.6442,0.0436388
2000,2528.33,1.57825,0.0,0.0,0.0,-76.1102,77.6884,0.0436781
2001,2529.29,1.59126,0.0,0.0,0.0,-76.1506,77.7418,0.0437012
2002,2530.26,1.59298,0.0,0.0,0.0,-76.191,77.7839,0.0437807
2003,2531.22,1.59133,0.0,0.0,0.0,-76.2313,77.8227,0.0438082
2004,2532.18,1.60882,0.0,0.0,0.0,-76.2718,77.8806,0.0438819
2005,2533.15,1.60783,0.0,0.0,0.0,-76.3122,77.92,0.0438699
2006,2534.11,1.61509,0.0,0.0,0.0,-76.3525,77.9676,0.0438384
2007,2535.08,1.61438,0.0,0.0,0.0,-76.3929,78.0073,0.0436971
2008,2536.04,1.62277,0.0,0.0,0.0,-76.4333,78.0561,0.0435859
2009,2537.01,1.61438,0.0,0.0,0.0,-76.4737,78.0881,0.0434612
2010,2537.97,1.6116,0.0,0.0,0.0,-76.5141,78.1257,0.0436057
2011,2538.93,1.62182,0.0,0.0,0.0,-76.5545,78.1763,0.0436695
2012,2539.9,1.62689,0.0,0.0,0.0,-76.5949,78.2218,0.0438796
2013,2540.86,1.63718,0.0,0.0,0.0,-76.6353,78.2725,0.0438418
2014,2541.83,1.63556,0.0,0.0,0.0,-76.6757,78.3112,0.0437149
2015,2542.79,1.64708,0.0,0.0,0.0,-76.7161,78.3632,0.0435517
2016,2543.76,1.64838,0.0,0.0,0.0,-76.7565,78.4049,0.0434874
2017,2544.72,1.65186,0.0,0.0,0.0,-76.7969,78.4487,0.0434926
2018,2545.68,1.65624,0.0,0.0,0.0,-76.8372,78.4935,0.0437174
2019,2546.65,1.64953,0.0,0.0,0.0,-76.8777,78.5272,0.0436569
2020,2547.61,1.66195,0.0,0.0,0.0,-76.918,78.58,0.0436685
2021,2548.58,1.66376,0.0,0.0,0.0,-76.9584,78.6222,0.0438419
2022,2549.54,1.66884,0.0,0.0,0.0,-76.9988,78.6677,0.0439528
2023,2550.51,1.65882,0.0,0.0,0.0,-77.0392,78.698,0.043899
2024,2551.47,1.66705,0.0,0.0,0.0,-77.0796,78.7467,0.043848
2025,2552.43,1.67557,0.0,0.0,0.0,-77.12,78.7956,0.0436912
2026,2553.4,1.67339,0.0,0.0,0.0,-77.1604,78.8338,0.0436444
2027,2554.36,1.68587,0.0,0.0,0.0,-77.2008,78.8867,0.043568
2028,2555.33,1.68352,0.0,0.0,0.0,-77.2412,78.9247,0.0436982
2029,2556.29,1.68869,0.0,0.0,0.0,-77.2816,78.9702,0.0436772
2030,2557.26,1.69186,0.0,0.0,0.0,-77.322,79.0138,0.0437797
2031,2558.22,1.69461,0.0,0.0,0.0,-77.3624,79.057,0.043891
2032,2559.18,1.70578,0.0,0.0,0.0,-77.4027,79.1085,0.0439347
2033,2560.15,1.70115,0.0,0.0,0.0,-77.4431,79.1443,0.0438553
2034,2561.11,1.71312,0.0,0.0,0.0,-77.4835,79.1967,0.043889
2035,2562.08,1.70731,0.0,0.0,0.0,-77.5239,79.2312,0.0437953
2036,2563.04,1.7082,0.0,0.0,0.0,-77.5643,79.2725,0.0438797
2037,2564.01,1.70626,0.0,0.0,0.0,-77.6047,79.311,0.0439237
2038,2564.97,1.72069,0.0,0.0,0.0,-77.6451,79.3658,0.0438965
2039,2565.93,1.72485,0.0,0.0,0.0,-77.6855,79.4103,0.0436598
2040,2566.9,1.71493,0.0,0.0,0.0,-77.7259,79.4408,0.0436376
2041,2567.86,1.73206,0.0,0.0,0.0,-77.7663,79.4984,0.0437019
2042,2568.83,1.73106,0.0,0.0,0.0,-77.8067,79.5377,0.0438263
2043,2569.79,1.73902,0.0,0.0,0.0,-77.8471,79.5861,0.0437089
2044,2570.75,1.74423,0.0,0.0,0.0,-77.8874,79.6317,0.0436821
2045,2571.72,1.73266,0.0,0.0,0.0,-77.9279,79.6605,0.0436086
2046,2572.68,1.74316,0.0,0.0,0.0,-77.9682,79.7114,0.0438544
2047,2573.65,1.74183,0.0,0.0,0.0,-78.0086,79.7505,0.0439558
2048,2574.61,1.7667,0.0,0.0,0.0,-78.049,79.8157,0.0438972
2049,2575.58,1.76089,0.0,0.0,0.0,-78.0894,79.8503,0.0437902
2050,2576.54,1.76831,0.0,0.0,0.0,-78.1298,79.8981,0.0438767
2051,2577.5,1.76311,0.0,0.0,0.0,-78.1702,79.9333,0.0439453
2052,2578.47,1.75534,0.0,0.0,0.0,-78.2106,79.966,0.0440991
2053,2579.43,1.77614,0.0,0.0,0.0,-78.251,80.0271,0.044045
2054,2580.4,1.77224,0.0,0.0,0.0,-78.2914,80.0636,0.0439232
2055,2581.36,1.78764,0.0,0.0,0.0,-78.3318,80.1194,0.0437409
2056,2582.33,1.78394,0.0,0.0,0.0,-78.3722,80.1561,0.04377
2057,2583.29,1.79429,0.0,0.0,0.0,-78.4126,80.2069,0.0437347
2058,2584.25,1.80794,0.0,0.0,0.0,-78.4529,80.2609,0.0437448
2059,2585.22,1.79816,0.0,0.0,0.0,-78.4934,80.2915,0.0437158
2060,2586.18,1.80806,0.0,0.0,0.0,-78.5337,80.3418,0.0438341
2061,2587.15,1.79799,0.0,0.0,0.0,-78.5741,80.3721,0.043815
2062,2588.11,1.81233,0.0,0.0,0.0,-78.6145,80.4268,0.043887
2063,2589.08,1.80069,0.0,0.0,0.0,-78.6549,80.4556,0.0438374
2064,2590.04,1.81672,0.0,0.0,0.0,-78.6953,80.512,0.0438126
2065,2591.0,1.83524,0.0,0.0,0.0,-78.7357,80.5709,0.0439265
2066,2591.97,1.8283,0.0,0.0,0.0,-78.7761,80.6044,0.044043
2067,2592.93,1.83795,0.0,0.0,0.0,-78.8165,80.6544,0.0437717
2068,2593.9,1.8283,0.0,0.0,0.0,-78.8569,80.6852,0.0437095
2069,2594.86,1.84904,0.0,0.0,0.0,-78.8973,80.7463,0.0436533
2070,2595.83,1.84173,0.0,0.0,0.0,-78.9377,80.7794,0.0437609
2071,2596.79,1.85119,0.0,0.0,0.0,-78.9781,80.8293,0.0438333
2072,2597.75,1.86656,0.0,0.0,0.0,-79.0185,80.885,0.0439445
2073,2598.72,1.85601,0.0,0.0,0.0,-79.0589,80.9149,0.0439843
2074,2599.68,1.87394,0.0,0.0,0.0,-79.0993,80.9732,0.0439152
2075,2600.65,1.86308,0.0,0.0,0.0,-79.1396,81.0027,0.043787
2076,2601.61,1.88226,0.0,0.0,0.0,-79.18,81.0623,0.0439022
2077,2602.57,1.88462,0.0,0.0,0.0,-79.2204,81.105,0.0439547
2078,2603.54,1.88166,0.0,0.0,0.0,-79.2608,81.1425,0.0439428
2079,2604.5,1.8943,0.0,0.0,0.0,-79.3012,81.1955,0.0438908
2080,2605.47,1.8835,0.0,0.0,0.0,-79.3416,81.2251,0.0439865
2081,2606.43,1.90251,0.0,0.0,0.0,-79.382,81.2845,0.043918
2082,2607.4,1.89068,0.0,0.0,0.0,-79.4224,81.3131,0.0439109
2083,2608.36,1.91533,0.0,0.0,0.0,-79.4628,81.3781,0.0439231
2084,2609.32,1.91947,0.0,0.0,0.0,-79.5032,81.4226,0.0438212
2085,2610.29,1.91311,0.0,0.0,0.0,-79.5436,81.4567,0.0436674
2086,2611.25,1.92382,0.0,0.0,0.0,-79.584,81.5078,0.0438686
2087,2612.22,1.90997,0.0,0.0,0.0,-79.6243,81.5343,0.0440143
2088,2613.18,1.93399,0.0,0.0,0.0,-79.6648,81.5988,0.0440441
2089,2614.15,1.91669,0.0,0.0,0.0,-79.7051,81.6218,0.0440019
2090,2615.11,1.93986,0.0,0.0,0.0,-79.7455,81.6854,0.0441349
2091,2616.07,1.95155,0.0,0.0,0.0,-79.7859,81.7375,0.0439613
2092,2617.04,1.95212,0.0,0.0,0.0,-79.8263,81.7785,0.0438843
2093,2618.0,1.96691,0.0,0.0,0.0,-79.8667,81.8336,0.0438174
2094,2618.97,1.95148,0.0,0.0,0.0,-79.9071,81.8586,0.043951
2095,2619.93,1.96853,0.0,0.0,0.0,-79.9475,81.916,0.0440688
2096,2620.9,1.9536,0.0,0.0,0.0,-79.9879,81.9415,0.0441199
2097,2621.86,1.97681,0.0,0.0,0.0,-80.0283,82.0051,0.044069
2098,2622.82,1.98607,0.0,0.0,0.0,-80.0687,82.0547,0.0441935
2099,2623.79,1.98177,0.0,0.0,0.0,-80.1091,82.0909,0.0441772
2100,2624.75,1.99317,0.0,0.0,0.0,-80.1495,82.1426,0.044063
2101,2625.72,1.97916,0.0,0.0,0.0,-80.1898,82.169,0.0438632
2102,2626.68,2.00943,0.0,0.0,0.0,-80.2302,82.2396,0.0439014
2103,2627.65,1.99321,0.0,0.0,0.0,-80.2706,82.2639,0.0440235
2104,2628.61,2.0219,0.0,0.0,0.0,-80.311,82.3329,0.0441428
2105,2629.57,2.02717,0.0,0.0,0.0,-80.3514,82.3786,0.04406
2106,2630.54,2.02006,0.0,0.0,0.0,-80.3918,82.4119,0.0441371
2107,2631.5,2.03394,0.0,0.0,0.0,-80.4322,82.4662,0.0441658
2108,2632.47,2.01645,0.0,0.0,0.0,-80.4726,82.489,0.0441397
2109,2633.43,2.03923,0.0,0.0,0.0,-80.513,82.5522,0.0440555
2110,2634.4,2.02356,0.0,0.0,0.0,-80.5534,82.5769,0.0441739
2111,2635.36,2.05056,0.0,0.0,0.0,-80.5938,82.6443,0.0441123
2112,2636.32,2.05373,0.0,0.0,0.0,-80.6342,82.6879,0.0440877
2113,2637.29,2.03478,0.0,0.0,0.0,-80.6745,82.7093,0.0439186
2114,2638.25,2.0648,0.0,0.0,0.0,-80.715,82.7798,0.04388
2115,2639.22,2.05399,0.0,0.0,0.0,-80.7553,82.8093,0.043938
2116,2640.18,2.09171,0.0,0.0,0.0,-80.7957,82.8874,0.0439952
2117,2641.15,2.0708,0.0,0.0,0.0,-80.8361,82.9069,0.0438739
2118,2642.11,2.09065,0.0,0.0,0.0,-80.8765,82.9672,0.0440479
2119,2643.07,2.0993,0.0,0.0,0.0,-80.9169,83.0162,0.0442291
2120,2644.04,2.08458,0.0,0.0,0.0,-80.9573,83.0419,0.044289
2121,2645.0,2.10899,0.0,0.0,0.0,-80.9977,83.1067,0.0442158
2122,2645.97,2.09542,0.0,0.0,0.0,-81.0381,83.1335,0.044076
2123,2646.93,2.12474,0.0,0.0,0.0,-81.0785,83.2032,0.0439663
2124,2647.9,2.10601,0.0,0.0,0.0,-81.1189,83.2249,0.0440225
2125,2648.86,2.12736,0.0,0.0,0.0,-81.1593,83.2867,0.0440966
2126,2649.82,2.13103,0.0,0.0,0.0,-81.1997,83.3307,0.0442544
2127,2650.79,2.11759,0.0,0.0,0.0,-81.24,83.3576,0.0442218
2128,2651.75,2.14571,0.0,0.0,0.0,-81.2804,83.4261,0.0442036
2129,2652.72,2.12802,0.0,0.0,0.0,-81.3209,83.4489,0.044164
2130,2653.68,2.15561,0.0,0.0,0.0,-81.3612,83.5168,0.0442305
2131,2654.65,2.14316,0.0,0.0,0.0,-81.4016,83.5448,0.0440757
2132,2655.61,2.16571,0.0,0.0,0.0,-81.442,83.6077,0.0439776
2133,2656.57,2.17088,0.0,0.0,0.0,-81.4824,83.6533,0.0439589
2134,2657.54,2.15706,0.0,0.0,0.0,-81.5228,83.6799,0.0440768
2135,2658.5,2.16964,0.0,0.0,0.0,-81.5632,83.7328,0.0440493
2136,2659.47,2.16137,0.0,0.0,0.0,-81.6036,83.765,0.0439805
2137,2660.43,2.18479,0.0,0.0,0.0,-81.644,83.8288,0.0439455
2138,2661.4,2.18071,0.0,0.0,0.0,-81.6844,83.8651,0.04401
